DblPrecio|DtmFechaExtraccion|DtmFechaHoraLlegadaIda|DtmFechaHoraLlegadaVuelta|DtmFechaHoraSalidaIda|DtmFechaHoraSalidaVuelta|DtmFechaLlegadaIda|DtmFechaLlegadaVuelta|DtmFechaSalidaIda|DtmFechaSalidaVuelta|IntAdultos|IntIdDestino|IntIdFranjaHorariaIda|IntIdFranjaHorariaVuelta|IntIdFuente|IntIdOrigen|IntIdTipoTransporte|IntNinos|StrDestino|StrDuracionIda|StrDuracionTotal|StrDuracionVuelta|StrEmpresa|StrFranjaHorariaIda|StrFranjaHorariaVuelta|StrFuente|StrHoraLlegadaIda|StrHoraLlegadaVuelta|StrHoraSalidaIda|StrHoraSalidaVuelta|StrOrigen|StrTipoTransporte|_id
139.0|2018-11-26T23:00:00.000Z|2018-12-21T14:40:01.000Z|2018-12-23T23:40:01.000Z|2018-12-21T09:00:00.000Z|2018-12-23T18:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 15:00 a 19:59|Blablacar|15:40|00:40|10:00|19:00|Jerez|Blablacar|5bfcabaef44f319b3f000e19
121.0|2018-11-26T23:00:00.000Z|2018-12-21T20:10:01.000Z|2018-12-23T23:40:01.000Z|2018-12-21T14:30:00.000Z|2018-12-23T18:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 15:00 a 19:59|Blablacar|21:10|00:40|15:30|19:00|Jerez|Blablacar|5bfcabaef44f319b3f000e1a
85.422|2018-11-26T23:00:00.000Z|2018-12-21T10:40:01.000Z|2018-12-24T01:40:01.000Z|2018-12-21T05:00:00.000Z|2018-12-23T20:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 20:00 a 23:59|Coche Propio|11:40|02:40|06:00|21:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a1
85.422|2018-11-26T23:00:00.000Z|2018-12-21T16:40:01.000Z|2018-12-24T01:40:01.000Z|2018-12-21T11:00:00.000Z|2018-12-23T20:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 20:00 a 23:59|Coche Propio|17:40|02:40|12:00|21:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a5
85.422|2018-11-26T23:00:00.000Z|2018-12-21T22:40:01.000Z|2018-12-24T01:40:01.000Z|2018-12-21T17:00:00.000Z|2018-12-23T20:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 20:00 a 23:59|Coche Propio|23:40|02:40|18:00|21:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a9
85.422|2018-11-26T23:00:00.000Z|2018-12-22T01:40:01.000Z|2018-12-24T01:40:01.000Z|2018-12-21T20:00:00.000Z|2018-12-23T20:00:00.000Z|2018-12-21T23:00:00.000Z|2018-12-23T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|4|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 20:00 a 23:59|Coche Propio|02:40|02:40|21:00|21:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5ad
820.0|2018-11-26T23:00:00.000Z|2018-12-21T17:55:00.000Z|2018-12-23T13:10:00.000Z|2018-12-21T16:40:00.000Z|2018-12-23T06:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|1|1|22|1|0|Madrid|1h 15m|8h 25m|7h 10m|Iberia,Vueling Airlines|de 15:00 a 19:59|de 00:00 a 7:59|Skyscanner|18:55|14:10|17:40|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d099
742.0|2018-11-26T23:00:00.000Z|2018-12-21T13:40:00.000Z|2018-12-23T13:10:00.000Z|2018-12-21T12:25:00.000Z|2018-12-23T06:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|1|1|22|1|0|Madrid|1h 15m|8h 25m|7h 10m|Iberia,Vueling Airlines|de 08:00 a 14:59|de 00:00 a 7:59|Skyscanner|14:40|14:10|13:25|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d093
687.0|2018-11-26T23:00:00.000Z|2018-12-21T17:55:00.000Z|2018-12-23T16:00:00.000Z|2018-12-21T16:40:00.000Z|2018-12-23T14:45:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|3|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 15:00 a 19:59|Skyscanner|18:55|17:00|17:40|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d095
687.0|2018-11-26T23:00:00.000Z|2018-12-21T17:55:00.000Z|2018-12-23T11:45:00.000Z|2018-12-21T16:40:00.000Z|2018-12-23T10:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|2|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 08:00 a 14:59|Skyscanner|18:55|12:45|17:40|11:30|Jerez|Avión|5bfd1c90f44f319b3f00d097
616.0|2018-11-26T23:00:00.000Z|2018-12-21T13:40:00.000Z|2018-12-23T16:00:00.000Z|2018-12-21T12:25:00.000Z|2018-12-23T14:45:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|3|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 08:00 a 14:59|de 15:00 a 19:59|Skyscanner|14:40|17:00|13:25|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d094
616.0|2018-11-26T23:00:00.000Z|2018-12-21T13:40:00.000Z|2018-12-23T11:45:00.000Z|2018-12-21T12:25:00.000Z|2018-12-23T10:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|2|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 08:00 a 14:59|de 08:00 a 14:59|Skyscanner|14:40|12:45|13:25|11:30|Jerez|Avión|5bfd1c90f44f319b3f00d096
570.0|2018-11-26T23:00:00.000Z|2018-12-21T07:00:00.000Z|2018-12-23T13:10:00.000Z|2018-12-21T05:45:00.000Z|2018-12-23T06:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|1|1|22|1|0|Madrid|1h 15m|8h 25m|7h 10m|Iberia,Vueling Airlines|de 00:00 a 7:59|de 00:00 a 7:59|Skyscanner|08:00|14:10|06:45|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d09a
491.0|2018-11-26T23:00:00.000Z|2018-12-21T07:00:00.000Z|2018-12-23T16:00:00.000Z|2018-12-21T05:45:00.000Z|2018-12-23T14:45:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|3|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 00:00 a 7:59|de 15:00 a 19:59|Skyscanner|08:00|17:00|06:45|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d092
491.0|2018-11-26T23:00:00.000Z|2018-12-21T07:00:00.000Z|2018-12-23T11:45:00.000Z|2018-12-21T05:45:00.000Z|2018-12-23T10:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|2|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 00:00 a 7:59|de 08:00 a 14:59|Skyscanner|08:00|12:45|06:45|11:30|Jerez|Avión|5bfd1c90f44f319b3f00d098
228.8|2018-11-26T23:00:00.000Z|2018-12-21T11:36:00.000Z|2018-12-23T11:10:00.000Z|2018-12-21T07:50:00.000Z|2018-12-23T07:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|2|2|22|2|0|Madrid|3 h. 46 min.|7h 26m|3 h. 40 min.|Renfe|de 08:00 a 14:59|de 08:00 a 14:59|Renfe|12:36|12:10|08:50|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed816
228.8|2018-11-26T23:00:00.000Z|2018-12-21T11:36:00.000Z|2018-12-23T18:36:00.000Z|2018-12-21T07:50:00.000Z|2018-12-23T15:10:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|3|2|22|2|0|Madrid|3 h. 46 min.|7h 12m|3 h. 26 min.|Renfe|de 08:00 a 14:59|de 15:00 a 19:59|Renfe|12:36|19:36|08:50|16:10|Jerez|Tren|5bfc56a9f44f319b3ffed817
210.0|2018-11-26T23:00:00.000Z|2018-12-21T09:05:00.000Z|2018-12-23T11:10:00.000Z|2018-12-21T05:17:00.000Z|2018-12-23T07:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|2|2|22|2|0|Madrid|3 h. 48 min.|7h 28m|3 h. 40 min.|Renfe|de 00:00 a 7:59|de 08:00 a 14:59|Renfe|10:05|12:10|06:17|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed814
210.0|2018-11-26T23:00:00.000Z|2018-12-21T09:05:00.000Z|2018-12-23T18:36:00.000Z|2018-12-21T05:17:00.000Z|2018-12-23T15:10:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|3|2|22|2|0|Madrid|3 h. 48 min.|7h 14m|3 h. 26 min.|Renfe|de 00:00 a 7:59|de 15:00 a 19:59|Renfe|10:05|19:36|06:17|16:10|Jerez|Tren|5bfc56a9f44f319b3ffed815
207.3|2018-11-26T23:00:00.000Z|2018-12-21T22:52:00.000Z|2018-12-23T11:10:00.000Z|2018-12-21T18:14:00.000Z|2018-12-23T07:30:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|2|2|22|2|0|Madrid|4 h. 38 min.|8h 18m|3 h. 40 min.|Renfe|de 15:00 a 19:59|de 08:00 a 14:59|Renfe|23:52|12:10|19:14|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed818
207.3|2018-11-26T23:00:00.000Z|2018-12-21T22:52:00.000Z|2018-12-23T18:36:00.000Z|2018-12-21T18:14:00.000Z|2018-12-23T15:10:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|3|2|22|2|0|Madrid|4 h. 38 min.|8h 4m|3 h. 26 min.|Renfe|de 15:00 a 19:59|de 15:00 a 19:59|Renfe|23:52|19:36|19:14|16:10|Jerez|Tren|5bfc56a9f44f319b3ffed819
175.0|2018-11-26T23:00:00.000Z|2018-12-21T14:40:01.000Z|2018-12-23T05:10:19.000Z|2018-12-21T09:00:00.000Z|2018-12-22T23:30:18.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|1|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 00:00 a 7:59|Blablacar|15:40|06:10|10:00|00:30|Jerez|Blablacar|5bfcabaef44f319b3f000e17
157.0|2018-11-26T23:00:00.000Z|2018-12-21T20:10:01.000Z|2018-12-23T05:10:19.000Z|2018-12-21T14:30:00.000Z|2018-12-22T23:30:18.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|1|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 00:00 a 7:59|Blablacar|21:10|06:10|15:30|00:30|Jerez|Blablacar|5bfcabaef44f319b3f000e18
85.422|2018-11-26T23:00:00.000Z|2018-12-21T10:40:01.000Z|2018-12-23T10:40:01.000Z|2018-12-21T05:00:00.000Z|2018-12-23T05:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 00:00 a 7:59|Coche Propio|11:40|11:40|06:00|06:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb59e
85.422|2018-11-26T23:00:00.000Z|2018-12-21T10:40:01.000Z|2018-12-23T16:40:01.000Z|2018-12-21T05:00:00.000Z|2018-12-23T11:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 08:00 a 14:59|Coche Propio|11:40|17:40|06:00|12:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb59f
85.422|2018-11-26T23:00:00.000Z|2018-12-21T10:40:01.000Z|2018-12-23T22:40:01.000Z|2018-12-21T05:00:00.000Z|2018-12-23T17:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|1|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 15:00 a 19:59|Coche Propio|11:40|23:40|06:00|18:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a0
85.422|2018-11-26T23:00:00.000Z|2018-12-21T16:40:01.000Z|2018-12-23T10:40:01.000Z|2018-12-21T11:00:00.000Z|2018-12-23T05:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 00:00 a 7:59|Coche Propio|17:40|11:40|12:00|06:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a2
85.422|2018-11-26T23:00:00.000Z|2018-12-21T16:40:01.000Z|2018-12-23T16:40:01.000Z|2018-12-21T11:00:00.000Z|2018-12-23T11:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 08:00 a 14:59|Coche Propio|17:40|17:40|12:00|12:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a3
85.422|2018-11-26T23:00:00.000Z|2018-12-21T16:40:01.000Z|2018-12-23T22:40:01.000Z|2018-12-21T11:00:00.000Z|2018-12-23T17:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|2|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 15:00 a 19:59|Coche Propio|17:40|23:40|12:00|18:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a4
85.422|2018-11-26T23:00:00.000Z|2018-12-21T22:40:01.000Z|2018-12-23T10:40:01.000Z|2018-12-21T17:00:00.000Z|2018-12-23T05:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 00:00 a 7:59|Coche Propio|23:40|11:40|18:00|06:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a6
85.422|2018-11-26T23:00:00.000Z|2018-12-21T22:40:01.000Z|2018-12-23T16:40:01.000Z|2018-12-21T17:00:00.000Z|2018-12-23T11:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 08:00 a 14:59|Coche Propio|23:40|17:40|18:00|12:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a7
85.422|2018-11-26T23:00:00.000Z|2018-12-21T22:40:01.000Z|2018-12-23T22:40:01.000Z|2018-12-21T17:00:00.000Z|2018-12-23T17:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|3|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 15:00 a 19:59|Coche Propio|23:40|23:40|18:00|18:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5a8
85.422|2018-11-26T23:00:00.000Z|2018-12-22T01:40:01.000Z|2018-12-23T10:40:01.000Z|2018-12-21T20:00:00.000Z|2018-12-23T05:00:00.000Z|2018-12-21T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|4|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 00:00 a 7:59|Coche Propio|02:40|11:40|21:00|06:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5aa
85.422|2018-11-26T23:00:00.000Z|2018-12-22T01:40:01.000Z|2018-12-23T16:40:01.000Z|2018-12-21T20:00:00.000Z|2018-12-23T11:00:00.000Z|2018-12-21T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|4|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 08:00 a 14:59|Coche Propio|02:40|17:40|21:00|12:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5ab
85.422|2018-11-26T23:00:00.000Z|2018-12-22T01:40:01.000Z|2018-12-23T22:40:01.000Z|2018-12-21T20:00:00.000Z|2018-12-23T17:00:00.000Z|2018-12-21T23:00:00.000Z|2018-12-22T23:00:00.000Z|2018-12-20T23:00:00.000Z|2018-12-22T23:00:00.000Z|2|1|4|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 15:00 a 19:59|Coche Propio|02:40|23:40|21:00|18:00|Jerez|Coche Propio|5bfc8108f44f319b3fffb5ac
125.0|2018-11-26T23:00:00.000Z|2018-12-14T12:10:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T06:30:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|1|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 00:00 a 7:59|de 20:00 a 23:59|Blablacar|13:10|02:40|07:30|21:00|Jerez|Blablacar|5bfcabaef44f319b3f000e14
118.0|2018-11-26T23:00:00.000Z|2018-12-14T13:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T08:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|2|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 20:00 a 23:59|Blablacar|14:40|02:40|09:00|21:00|Jerez|Blablacar|5bfcabaef44f319b3f000e15
116.0|2018-11-26T23:00:00.000Z|2018-12-14T22:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T17:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|3|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 20:00 a 23:59|Blablacar|23:40|02:40|18:00|21:00|Jerez|Blablacar|5bfcabaef44f319b3f000e16
85.422|2018-11-26T23:00:00.000Z|2018-12-14T10:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T05:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|1|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 20:00 a 23:59|Coche Propio|11:40|02:40|06:00|21:00|Jerez|Coche Propio|5bfc8104f44f319b3fff877f
85.422|2018-11-26T23:00:00.000Z|2018-12-14T16:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T11:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|2|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 20:00 a 23:59|Coche Propio|17:40|02:40|12:00|21:00|Jerez|Coche Propio|5bfc8104f44f319b3fff8783
85.422|2018-11-26T23:00:00.000Z|2018-12-14T22:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T17:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|3|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 20:00 a 23:59|Coche Propio|23:40|02:40|18:00|21:00|Jerez|Coche Propio|5bfc8104f44f319b3fff8787
85.422|2018-11-26T23:00:00.000Z|2018-12-15T01:40:01.000Z|2018-12-17T01:40:01.000Z|2018-12-14T20:00:00.000Z|2018-12-16T20:00:00.000Z|2018-12-14T23:00:00.000Z|2018-12-16T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|4|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 20:00 a 23:59|Coche Propio|02:40|02:40|21:00|21:00|Jerez|Coche Propio|5bfc8104f44f319b3fff878b
808.0|2018-11-26T23:00:00.000Z|2018-12-14T17:55:00.000Z|2018-12-16T13:10:00.000Z|2018-12-14T16:40:00.000Z|2018-12-16T06:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|3|1|1|22|1|0|Madrid|1h 15m|8h 25m|7h 10m|Iberia,Vueling Airlines|de 15:00 a 19:59|de 00:00 a 7:59|Skyscanner|18:55|14:10|17:40|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d091
716.0|2018-11-26T23:00:00.000Z|2018-12-14T17:55:00.000Z|2018-12-16T16:00:00.000Z|2018-12-14T16:40:00.000Z|2018-12-16T14:45:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2018-12-13T23:00:00.000Z|2018-12-15T23:00:00.000Z|2|1|3|3|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 15:00 a 19:59|Skyscanner|18:55|17:00|17:40|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d087
